event_id,policy_id,country,policy_name,timeline_year,timeline_lane,policy_type,policy_subtype,risk_level,risk_score,impact_score,relevance_score,timeline_weight,is_stock_constraint,is_future_constraint,catl_risk_dimension,risk_direction,summary_label,hover_text,source_url,url,policy_risk_score_norm
timeline_policy_brazil_transformative_investment_programme_for_energy_efficiency_in_industry_potencializee_2026,policy_brazil_transformative_investment_programme_for_energy_efficiency_in_industry_potencializee_2026,Brazil,Transformative Investment Programme for Energy Efficiency in Industry (PotencializEE),2026,其他政策约束,unknown,unknown,中,0.45,0.4,0.35,0.452,False,False,policy_compliance,neutral,Brazil｜unknown｜中,国家：Brazil<br>政策名称：Transformative Investment Programme for Energy Efficiency in Industry (PotencializEE)<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.45<br>影响维度：policy_compliance<br>来源：https://www.gov.br/mme/pt-br/assuntos/ee/potencializee,https://www.gov.br/mme/pt-br/assuntos/ee/potencializee,https://www.gov.br/mme/pt-br/assuntos/ee/potencializee,0.45
timeline_policy_indonesia_development_of_village_electricity_networks_and_community_gas_networks_2026,policy_indonesia_development_of_village_electricity_networks_and_community_gas_networks_2026,Indonesia,Development of village electricity networks and community gas networks,2026,其他政策约束,unknown,unknown,中,0.45,0.4,0.35,0.452,False,False,policy_compliance,neutral,Indonesia｜unknown｜中,国家：Indonesia<br>政策名称：Development of village electricity networks and community gas networks<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.45<br>影响维度：policy_compliance<br>来源：https://www.esdm.go.id/id/media-center/arsip-berita/anggaran-2026-prioritaskan-pembangunan-listrik-desa-dan-jaringan-gas-masyarakat,https://www.esdm.go.id/id/media-center/arsip-berita/anggaran-2026-prioritaskan-pembangunan-listrik-desa-dan-jaringan-gas-masyarakat,https://www.esdm.go.id/id/media-center/arsip-berita/anggaran-2026-prioritaskan-pembangunan-listrik-desa-dan-jaringan-gas-masyarakat,0.45
timeline_policy_canada_electric_vehicle_affordability_program_evap_2026,policy_canada_electric_vehicle_affordability_program_evap_2026,Canada,Electric Vehicle Affordability Program (EVAP),2026,其他政策约束,unknown,unknown,中,0.45,0.4,0.35,0.452,False,False,policy_compliance,neutral,Canada｜unknown｜中,国家：Canada<br>政策名称：Electric Vehicle Affordability Program (EVAP)<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.45<br>影响维度：policy_compliance<br>来源：https://tc.canada.ca/en/road-transportation/innovative-technologies/electric-vehicles/electric-vehicle-affordability-program,https://tc.canada.ca/en/road-transportation/innovative-technologies/electric-vehicles/electric-vehicle-affordability-program,https://tc.canada.ca/en/road-transportation/innovative-technologies/electric-vehicles/electric-vehicle-affordability-program,0.45
timeline_policy_ukraine_affordable_loans_at_5_7_9_to_companies_2026,policy_ukraine_affordable_loans_at_5_7_9_to_companies_2026,Ukraine,Affordable loans at 5-7-9% to companies,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Ukraine｜unknown｜中,国家：Ukraine<br>政策名称：Affordable loans at 5-7-9% to companies<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://me.gov.ua/News/Detail/f8c7bd27-5bb1-4c37-a8e4-6ce8ed7b0da7?lang=uk-UA&isSpecial=True&title=VidnovliumoEnergoteplogeneratsiiu-UriadRozshirivProgramudostupniKrediti5-7-9-,https://me.gov.ua/News/Detail/f8c7bd27-5bb1-4c37-a8e4-6ce8ed7b0da7?lang=uk-UA&isSpecial=True&title=VidnovliumoEnergoteplogeneratsiiu-UriadRozshirivProgramudostupniKrediti5-7-9-,https://me.gov.ua/News/Detail/f8c7bd27-5bb1-4c37-a8e4-6ce8ed7b0da7?lang=uk-UA&isSpecial=True&title=VidnovliumoEnergoteplogeneratsiiu-UriadRozshirivProgramudostupniKrediti5-7-9-,0.4
timeline_policy_ukraine_eco_modernisation_of_industries_2026,policy_ukraine_eco_modernisation_of_industries_2026,Ukraine,Eco-modernisation of industries,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Ukraine｜unknown｜中,国家：Ukraine<br>政策名称：Eco-modernisation of industries<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://www.kmu.gov.ua/news/ekomodernizatsiia-pidpryiemstv-uriad-zatverdyv-prohramu-vprovadzhennia-naikrashchykh-dostupnykh-tekhnolohii-do-2030-roku,https://www.kmu.gov.ua/news/ekomodernizatsiia-pidpryiemstv-uriad-zatverdyv-prohramu-vprovadzhennia-naikrashchykh-dostupnykh-tekhnolohii-do-2030-roku,https://www.kmu.gov.ua/news/ekomodernizatsiia-pidpryiemstv-uriad-zatverdyv-prohramu-vprovadzhennia-naikrashchykh-dostupnykh-tekhnolohii-do-2030-roku,0.4
timeline_policy_croatia_programme_for_the_procurement_of_vehicles_with_alternative_drivetrains_for_public_local_and_regional_tran,policy_croatia_programme_for_the_procurement_of_vehicles_with_alternative_drivetrains_for_public_local_and_regional_tran,Croatia,Programme for the Procurement of Vehicles with Alternative Drivetrains for Public Local and Regional Transport,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Croatia｜unknown｜中,国家：Croatia<br>政策名称：Programme for the Procurement of Vehicles with Alternative Drivetrains for Public Local and Regional Transport<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://alternative-fuels-observatory.ec.europa.eu/general-information/news/croatia-completes-funding-round-206-electric-buses-advancing-clean-public,https://alternative-fuels-observatory.ec.europa.eu/general-information/news/croatia-completes-funding-round-206-electric-buses-advancing-clean-public,https://alternative-fuels-observatory.ec.europa.eu/general-information/news/croatia-completes-funding-round-206-electric-buses-advancing-clean-public,0.4
timeline_policy_greece_clean_industrial_deal_state_aid_framework_2026,policy_greece_clean_industrial_deal_state_aid_framework_2026,Greece,Clean Industrial Deal State Aid Framework,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Greece｜unknown｜中,国家：Greece<br>政策名称：Clean Industrial Deal State Aid Framework<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://ec.europa.eu/commission/presscorner/detail/es/ip_26_449,https://ec.europa.eu/commission/presscorner/detail/es/ip_26_449,https://ec.europa.eu/commission/presscorner/detail/es/ip_26_449,0.4
timeline_policy_france_major_industrial_decarbonisation_projects_2026,policy_france_major_industrial_decarbonisation_projects_2026,France,Major Industrial Decarbonisation Projects,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,France｜unknown｜中,国家：France<br>政策名称：Major Industrial Decarbonisation Projects<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://www.entreprises.gouv.fr/la-dge/actualites/sept-projets-laureats-de-lappel-doffres-grands-projets-industriels-de,https://www.entreprises.gouv.fr/la-dge/actualites/sept-projets-laureats-de-lappel-doffres-grands-projets-industriels-de,https://www.entreprises.gouv.fr/la-dge/actualites/sept-projets-laureats-de-lappel-doffres-grands-projets-industriels-de,0.4
timeline_policy_portugal_incentive_system_for_climate_and_energy_transition_sitce_2026,policy_portugal_incentive_system_for_climate_and_energy_transition_sitce_2026,Portugal,Incentive System for Climate and Energy Transition (SITCE),2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Portugal｜unknown｜中,国家：Portugal<br>政策名称：Incentive System for Climate and Energy Transition (SITCE)<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://www.compete2030.gov.pt/avisos/sitce-descarbonizacao-e-eficiencia-energetica-mpr-2026-01/,https://www.compete2030.gov.pt/avisos/sitce-descarbonizacao-e-eficiencia-energetica-mpr-2026-01/,https://www.compete2030.gov.pt/avisos/sitce-descarbonizacao-e-eficiencia-energetica-mpr-2026-01/,0.4
timeline_policy_portugal_investment_to_the_installation_of_battery_energy_storage_systems_2026,policy_portugal_investment_to_the_installation_of_battery_energy_storage_systems_2026,Portugal,Investment to the installation of battery energy storage systems,2026,其他政策约束,unknown,unknown,中,0.4,0.4,0.35,0.39,False,False,policy_compliance,neutral,Portugal｜unknown｜中,国家：Portugal<br>政策名称：Investment to the installation of battery energy storage systems<br>政策类型：unknown<br>生效年份：2026<br>风险等级：中<br>风险分数：0.40<br>影响维度：policy_compliance<br>来源：https://www.portugal.gov.pt/pt/gc25/comunicacao/comunicado?i=mais-de-60-milhoes-de-euros-para-a-resiliencia-da-rede-eletrica-nacional-,https://www.portugal.gov.pt/pt/gc25/comunicacao/comunicado?i=mais-de-60-milhoes-de-euros-para-a-resiliencia-da-rede-eletrica-nacional-,https://www.portugal.gov.pt/pt/gc25/comunicacao/comunicado?i=mais-de-60-milhoes-de-euros-para-a-resiliencia-da-rede-eletrica-nacional-,0.4
timeline_policy_european_union_innovation_fund_battery_booster_facility_2026,policy_european_union_innovation_fund_battery_booster_facility_2026,European Union,Innovation Fund - Battery Booster Facility,2026,战略规划与产业支持,strategic_plan,unknown,低,0.3,0.45,0.35,0.358,False,False,policy_compliance,supportive,European Union｜strategic_plan｜低,国家：European Union<br>政策名称：Innovation Fund - Battery Booster Facility<br>政策类型：strategic_plan<br>生效年份：2026<br>风险等级：低<br>风险分数：0.30<br>影响维度：policy_compliance<br>来源：https://climate.ec.europa.eu/eu-action/eu-funding-climate-action/innovation-fund/battery-booster-facility_en,https://climate.ec.europa.eu/eu-action/eu-funding-climate-action/innovation-fund/battery-booster-facility_en,https://climate.ec.europa.eu/eu-action/eu-funding-climate-action/innovation-fund/battery-booster-facility_en,0.3
timeline_policy_hungary_home_energy_storage_programme_2026,policy_hungary_home_energy_storage_programme_2026,Hungary,Home Energy Storage Programme,2026,政策支持与供应稳定,subsidy_support,unknown,低,0.0,0.35,0.35,0.197,False,False,supply_stability,supportive,Hungary｜subsidy_support｜低,国家：Hungary<br>政策名称：Home Energy Storage Programme<br>政策类型：subsidy_support<br>生效年份：2026<br>风险等级：低<br>风险分数：0.00<br>影响维度：supply_stability<br>来源：https://kormany.hu/otthonienergiatarolo,https://kormany.hu/otthonienergiatarolo,https://kormany.hu/otthonienergiatarolo,0.0
timeline_policy_india_scheme_to_promote_manufacturing_of_sintered_rare_earth_permanent_magnet_2026,policy_india_scheme_to_promote_manufacturing_of_sintered_rare_earth_permanent_magnet_2026,India,Scheme to Promote Manufacturing of Sintered Rare Earth Permanent Magnet,2026,政策支持与供应稳定,subsidy_support,unknown,低,0.0,0.35,0.35,0.197,False,False,supply_stability,supportive,India｜subsidy_support｜低,国家：India<br>政策名称：Scheme to Promote Manufacturing of Sintered Rare Earth Permanent Magnet<br>政策类型：subsidy_support<br>生效年份：2026<br>风险等级：低<br>风险分数：0.00<br>影响维度：supply_stability<br>来源：https://heavyindustries.gov.in/sites/default/files/2025-12/scheme_notification_0.pdf,https://heavyindustries.gov.in/sites/default/files/2025-12/scheme_notification_0.pdf,https://heavyindustries.gov.in/sites/default/files/2025-12/scheme_notification_0.pdf,0.0
timeline_policy_luxembourg_clean_technology_manufacturing_support_scheme_2026_2030_2026,policy_luxembourg_clean_technology_manufacturing_support_scheme_2026_2030_2026,Luxembourg,Clean technology manufacturing support scheme 2026-2030,2026,政策支持与供应稳定,subsidy_support,unknown,低,0.0,0.35,0.35,0.197,False,False,supply_stability,supportive,Luxembourg｜subsidy_support｜低,国家：Luxembourg<br>政策名称：Clean technology manufacturing support scheme 2026-2030<br>政策类型：subsidy_support<br>生效年份：2026<br>风险等级：低<br>风险分数：0.00<br>影响维度：supply_stability<br>来源：https://luxembourg.representation.ec.europa.eu/actualites-et-evenements/actualites/kommission-genehmigt-mit-500-mio-eur-ausgestattete-luxemburgische-beihilferegelung-zur-forderung-von-2026-03-27_fr,https://luxembourg.representation.ec.europa.eu/actualites-et-evenements/actualites/kommission-genehmigt-mit-500-mio-eur-ausgestattete-luxemburgische-beihilferegelung-zur-forderung-von-2026-03-27_fr,https://luxembourg.representation.ec.europa.eu/actualites-et-evenements/actualites/kommission-genehmigt-mit-500-mio-eur-ausgestattete-luxemburgische-beihilferegelung-zur-forderung-von-2026-03-27_fr,0.0
timeline_policy_austria_photovoltaic_subsidy_programmes_and_other_environmental_subsidies_2026,policy_austria_photovoltaic_subsidy_programmes_and_other_environmental_subsidies_2026,Austria,Photovoltaic subsidy programmes and other environmental subsidies,2026,政策支持与供应稳定,subsidy_support,unknown,低,0.0,0.35,0.35,0.197,False,False,supply_stability,supportive,Austria｜subsidy_support｜低,国家：Austria<br>政策名称：Photovoltaic subsidy programmes and other environmental subsidies<br>政策类型：subsidy_support<br>生效年份：2026<br>风险等级：低<br>风险分数：0.00<br>影响维度：supply_stability<br>来源：https://www.oesterreich.gv.at/de/themen/umwelt_und_klima/energie_und_ressourcen_sparen/1/Seite.2430320,https://www.oesterreich.gv.at/de/themen/umwelt_und_klima/energie_und_ressourcen_sparen/1/Seite.2430320,https://www.oesterreich.gv.at/de/themen/umwelt_und_klima/energie_und_ressourcen_sparen/1/Seite.2430320,0.0
timeline_iea_28974_zimbabwe_lithium_concentrate_export_ban_2027_policy_zimbabwe_ban_on_lithium_concentrates_export_2027,iea_28974_zimbabwe_lithium_concentrate_export_ban_2027_policy_zimbabwe_ban_on_lithium_concentrates_export_2027,Zimbabwe,Ban on lithium concentrates export,2027,出口限制与本地加工,export_control,export_ban_concentrate,极高,1.0,0.9,0.9,0.955,False,True,resource_security,restrictive,Zimbabwe｜export_control｜极高,国家：Zimbabwe<br>政策名称：Ban on lithium concentrates export<br>政策类型：export_control<br>生效年份：2027<br>风险等级：极高<br>风险分数：1.00<br>影响维度：resource_security<br>来源：https://www.iea.org/policies/28974-export-control-on-lithium-ore-in-zimbabwe,https://www.iea.org/policies/28974-export-control-on-lithium-ore-in-zimbabwe,https://www.iea.org/policies/28974-export-control-on-lithium-ore-in-zimbabwe,1.0
timeline_policy_united_states_greenhouse_gas_emissions_standards_for_heavy_duty_engines_and_vehicles_phase_3_2027,policy_united_states_greenhouse_gas_emissions_standards_for_heavy_duty_engines_and_vehicles_phase_3_2027,United States,Greenhouse Gas Emissions Standards for Heavy-Duty Engines and Vehicles-Phase 3,2027,环保保护与水资源约束,environment_policy,unknown,高,0.75,0.7,0.35,0.662,False,True,project_schedule;policy_compliance,restrictive,United States｜environment_policy｜高,国家：United States<br>政策名称：Greenhouse Gas Emissions Standards for Heavy-Duty Engines and Vehicles-Phase 3<br>政策类型：environment_policy<br>生效年份：2027<br>风险等级：高<br>风险分数：0.75<br>影响维度：project_schedule;policy_compliance<br>来源：https://www.epa.gov/regulations-emissions-vehicles-and-engines/final-rule-greenhouse-gas-emissions-standards-heavy-duty,https://www.epa.gov/regulations-emissions-vehicles-and-engines/final-rule-greenhouse-gas-emissions-standards-heavy-duty,https://www.epa.gov/regulations-emissions-vehicles-and-engines/final-rule-greenhouse-gas-emissions-standards-heavy-duty,0.75
timeline_policy_japan_gx_green_transformation_policy_carbon_levy_2028,policy_japan_gx_green_transformation_policy_carbon_levy_2028,Japan,GX: Green Transformation Policy: Carbon Levy,2028,税费权利金与许可约束,tax_royalty,unknown,高,0.73,0.9,0.35,0.664,False,True,procurement_cost;valuation_impact,restrictive,Japan｜tax_royalty｜高,国家：Japan<br>政策名称：GX: Green Transformation Policy: Carbon Levy<br>政策类型：tax_royalty<br>生效年份：2028<br>风险等级：高<br>风险分数：0.73<br>影响维度：procurement_cost;valuation_impact<br>来源：https://www.meti.go.jp/press/2022/02/20230210002/20230210002_1.pdf,https://www.meti.go.jp/press/2022/02/20230210002/20230210002_1.pdf,https://www.meti.go.jp/press/2022/02/20230210002/20230210002_1.pdf,0.73
